prop_id,owner_name,mail_address,mail_city,mail_state,mail_zip,situs_street,situs_city,situs_zip,legal_desc,prop_val_yr,year_built,appraised_value,full_property_address,occupancy_status
231553,CHENNA BALAKISHAN,469 LEISURE LN,COPPELL,TX,75019,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 2",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231554,STARLIGHT HOMES TEXAS L L C,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 3",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231555,TRIANGLE TRIO VENTURES LLC,3205 SALISBURY CT,FRIENDSWOOD,TX,77546,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 4",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231556,LANDMARK CAPITAL REALTY LLC,7200 DALLAS PKWY,PLANO,TX,75024,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 5",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231557,LANDMARK CAPITAL REALTY LLC,7200 DALLAS PKWY                                            #1635,PLANO,TX,75024,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 6",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231558,NTX REAL ESTATE INVESTMENT GROUP LLC,1035 BUNDELIER DR,ALLEN,TX,75013,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 7",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231559,TRIANGLE TRIO VENTURES LLC,3205 SALISBURY CT,FRIENDSWOOD,TX,77546,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 8",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231560,HUSSAIN FAMILY ESTATES 25 LLC,4341 14TH ST                                                # 330,PLANO,TX,75074,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 9",2025,,188652,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231561,SFR OWNER 2 LLC,401 E JACKSON ST                                            STE 3000,TAMPA,FL,33602,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 10",2025,,167251,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231562,"MAXWELL ELLIS HOLDING,LLC",3225 MCLEOD DR                                              STE 100,LAS VEGAS,NV,89121,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 11",2025,,171950,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231563,MEDIDI VENKATA R R,7120 ANTELOPE DR,ARGYLE,TX,76226,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 12",2025,,178454,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231564,SBAFIQ NATIS Z &,2908 FOUNTAINHEAD DR,SAN RAMON,CA,94583,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 13",2025,,187156,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231565,SRKH LLC,13337 THUNDER GULCH WAY,FRISCO,TX,75035,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 14",2025,,111258,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231566,VASA DILEEP,31400 SUN KETTLE LOOP,ZEPHYRHILLS,FL,33545,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 15",2025,,200752,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231567,SRKH LLC,13337 THUNDER GULCH WAY,FRISCO,TX,75035,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 16",2025,,236400,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231584,VITTHANALA VENKATA P &,1037 SPINKS CT,FLOWER MOUND,TX,75028,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 1",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231585,SSRK INVESTMENTS LLC,2629 SERENITY CT,CARROLLTON,TX,75010,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 2",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231586,VVSS STARLING PROPERTY LLC,840 ADAIR RD,PROSPER,TX,75078,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 3",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231588,VITTA VENKATA L C,6201 WINDHAVEN PKWY                                         #2112,PLANO,TX,75093,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 5",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231589,TALLURI RAVIKUMAR,5 TANAGNINI CT,EDISON,NJ,08820,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 6",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231590,AUDREY MADELEINE REALTY LLC,4860 LIBERTY DR,PROSPER,TX,75078,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 7",2025,,141454,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231592,SURISETTI SAILAJA,2277 CUTTINGHORSE TRL,FRISCO,TX,75036,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 9",2025,,145952,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231593,SHANMUGAM SHANMUGA S P & VENNILA S,16304 WILLOWICK LN,FRISCO,TX,75033,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 10",2025,,157953,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231594,SHPA INVESTMENTS LLC,420 STARR DR,TROY,MI,48083,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 11",2025,,154554,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231595,SBYC LLC,469 LEISURE LN,COPPELL,TX,75019,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 12",2025,,197189,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231596,TAL SHAHAR,6 PETES WAY,PELHAM,NH,03076,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 13",2025,,137354,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231597,MISHRA NACHIKETA &,4649 DINUBA ST,UNION CITY,CA,94587,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 14",2025,,142055,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231598,ANEJA SUMIT & SURBHI,5510 LATTARI ST,DUBLIN,CA,94568,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 15",2025,,145750,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231599,SHARMA SHALABH &,4 FRANKLIN DR,PLAINSBORO,NJ,08536,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 16",2025,,141454,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231600,KADS LLC,940 N EUCLID ST,FULLERTON,CA,92832,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 17",2025,,190754,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231458,KOMMOJU DIVYA &,3412 BEGONIA LN,IRVING,TX,75038,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 1",2025,,324145,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231462,ANZEN REALTY LLC,3909 DUBOIS DR,PLANO,TX,75093,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 5",2025,,397469,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231463,ATTULURI NEGA D,3440 BEGONIA LN,IRVING,TX,75038,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 6",2025,,314421,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231466,KHAN AHMED S,707 CONTINENTAL CT                                          APT 1317,MT VIEW,CA,94040,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 9",2025,,335787,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231468,HOQUE INVESTMENTS LLC,824 ARAF AVE,RICHARDSON,TX,75081,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 11",2025,,355456,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231469,FOUTNER JAMES D & MARGARET C,1860 MCCREE ST,FORNET,TX,751263936,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 12",2025,,393424,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231470,PATHAK ALOK K,2204 CLEARSPRING DR S,IRVING,TX,75063,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 13",2025,,324225,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231471,CAMELOT TRUST,3901 W CHARLESTON BLVD,LAS VEGAS,NV,89102,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 14",2025,,316415,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231492,USMANI KIRAN,812 W MCDERMOTT DR                                          UNIT 1174,ALLEN,TX,75013,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 1",2025,,352751,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231493,ANAY CONSULTING LLC 1831 MCCREE STREET SERIES,524 ROUND HOLLOW LN,SOUTHLAKE,TX,76092,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 2",2025,,287990,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231494,NAGAPPAN UNNAMALAI,42451 HUNDONMOORE DR,CHANTILLY,VA,20152,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 3",2025,,397469,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231495,SERIES 2H A SERIES OF 1SPRIA LLC,409 TOMMIE LILLIAN LN,CELINA,TX,75009,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 4",2025,,365473,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231496,BABUL SAJEED &,5133 POST OAK TRL,COLLEYVILLE,TX,76034,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 5",2025,,318220,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231498,USMANI KIRAN,812 W MCDERMATT DR                                          #1174,ALLEN,TX,75013,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 7",2025,,397469,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231499,THIAGARAJAN RADHIKA &,2812 LONDON,THE COLONY,TX,75056,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 8",2025,,324145,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231500,DEIVARAYAN GANESH &,830 ZILKER PKWY,PROSPER,TX,75078,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 9",2025,,318220,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231501,JAMITHIREDDY VENKATA R K,621 GLEMBERRY PL,COTTLEVILLE,MO,63304,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 10",2025,,336190,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231503,KOOK SEHUN,13042 TWELVE OAKS AVE,FRISCO,TX,75035,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 12",2025,,316530,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231505,SHRIVASTAVA VIPUL,2200 ARISTOCRAT DR,IRVING,TX,75063,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 14",2025,,327483,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231506,KHAN REEMA,1035 BANDELIER DR,ALLEN,TX,75013,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AJ, LOT 15",2025,,343000,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231602,RAJKUMAR THURIYA,20385 SARATOGA LOS GATOS RD,SARATOGA,CA,95070,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 18",2025,,337990,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231605,KODAKANCHI SWETHA &,23748 CAMBRIDGE KNOLL CT,ALDIE,VA,20105,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 21",2025,,327483,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231606,VICTORY DWELLING LLC,4601 TOUR 18 DR,FLOWER MOUNT,TX,75022,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 22",2025,,361000,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231607,ZAS SECURITY LLC,1035 BANDELIER,ALLEN,TX,75013,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 23",2025,,397469,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231608,BUSSU SANTOSH R &,24879 LENAH CROSSING DR,ALDIE,VA,20105,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 24",2025,,324145,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231609,TRIANGLE TRIO VENTURES LLC,3205 SALISBURG CT,FRIENDSWOOD,TX,77546,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 25",2025,,343000,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231610,SIDDIQUI EMAD &,2316 LOVING AVE,DALLAS,TX,75214,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 26",2025,,365473,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231611,NASEEM DANISH,2805 ALLEY ST                                               #212,DALLAS,TX,75204,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 27",2025,,335787,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231612,PONUGUPATI GOPALA K ETAL,2140 BAILEY ST,CARROLLTON,TX,75010,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 28",2025,,319498,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231613,FORNEY ONE LLC,42668 LOBELIA PL,CHANTILLY,VA,20152,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 29",2025,,352751,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231614,PATHAK ALOK KUMAR,2204 CLEAR SPRING DR S,IRVING,TX,75063,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 30",2025,,328299,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231615,"MAXWELL ELLIS HOLDING,LLC",3225 MCLEOD DR                                              STE 100,LAS VEGAS,NV,89121,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 31",2025,,223651,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
231616,PANDEYA RAMESH &,6607 NEWELL FARM,SAN ANTONIO,TX,78249,MCCREE                                            ST,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AM, LOT 32",2025,,324145,"MCCREE                                            ST, FORNEY, TX 75126",Investor/Non-Owner
195975,HOLLAND MICHELLE A & JASON,6926 SANTA MONICA DR,DALLAS,TX,752231129,MERIDIAN                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 1B, BLOCK D, LOT 13; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,420370,"MERIDIAN                                          DR, FORNEY, TX 75126",Investor/Non-Owner
194357,YOGENDO CO LTD,5050 QUORUM DR                                              STE 225,DALLAS,TX,75254,MERIDIAN DR,,,"GATEWAY PARKS ADD PH 1A, BLOCK C, LOT 1",2025,,330580,"MERIDIAN DR, FORNEY, TX ",Investor/Non-Owner
194363,CARTER ALEXANDER C,3607 DEWITT COUNTY CT,KILLEEN,TX,76549,MERIDIAN DR,,,"GATEWAY PARKS ADD PH 1A, BLOCK C, LOT 7",2025,,7131,"MERIDIAN DR, FORNEY, TX ",Investor/Non-Owner
194368,DEVOT BRIAN &,20947 CABRILLO LN,HUNTINGTON BEACH,CA,92646,MERIDIAN DR,,,"GATEWAY PARKS ADD PH 1A, BLOCK C, LOT 12",2025,,343930,"MERIDIAN DR, FORNEY, TX ",Investor/Non-Owner
194386,RAVAL ATMAN,7713 FINCH,PLANO,TX,75028,MERIDIAN DR,,,"GATEWAY PARKS ADD PH 1A, BLOCK D, LOT 4",2025,,377848,"MERIDIAN DR, FORNEY, TX ",Investor/Non-Owner
194393,VARGHESE SIBY,4060 OLD ROSEBUD LN,PROSPER,TX,75078,MERIDIAN DR,,,"GATEWAY PARKS ADD PH 1A, BLOCK D, LOT 11",2025,,37,"MERIDIAN DR, FORNEY, TX ",Investor/Non-Owner
207549,VENKATASUBRAMANIAN VIGNESH &,3003 MONROE ST,SANTA CLARA,CA,95051,PALMETTO                                          DR,,,"GATEWAY PARKS ADD PH 3, BLOCK AB, LOT 29",2025,,415000,"PALMETTO                                          DR, FORNEY, TX ",Investor/Non-Owner
233724,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PALO DURO                                         PL,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 73",2025,,62010,"PALO DURO                                         PL, FORNEY, TX 75126",Investor/Non-Owner
233725,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PALO DURO                                         PL,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 74",2025,,62010,"PALO DURO                                         PL, FORNEY, TX 75126",Investor/Non-Owner
233726,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PALO DURO                                         PL,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 75",2025,,10,"PALO DURO                                         PL, FORNEY, TX 75126",Investor/Non-Owner
233727,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PALO DURO                                         PL,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 76",2025,,10,"PALO DURO                                         PL, FORNEY, TX 75126",Investor/Non-Owner
233728,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PALO DURO                                         PL,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 77",2025,,10,"PALO DURO                                         PL, FORNEY, TX 75126",Investor/Non-Owner
233729,GATEWAY PARKS HOA INC,2101 CEDAR SPRINGS RD                                       STE 600,DALLAS,TX,75201,PALO DURO                                         PL,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 78X; CA DRAINAGE EASEMENT                                                                                                                                                                                               CA DRAINAGE EASEMENT",2025,,500,"PALO DURO                                         PL, FORNEY, TX 75126",Investor/Non-Owner
233697,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 50",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233698,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 51",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233699,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 52",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233700,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 53",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233701,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 54",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233702,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 55",2025,,75000,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233703,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 56",2025,,75000,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233704,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 57",2025,,75000,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233705,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 58",2025,,75000,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233706,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK NN, LOT 59",2025,,75000,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233738,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK RR, LOT 9",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233739,DALROCK MANAGEMENT INC,PO BOX 860512,PLANO,TX,75086,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK RR, LOT 10",2025,,290100,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233748,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK SS, LOT 1",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233749,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK SS, LOT 2",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233750,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK SS, LOT 3",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233751,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK SS, LOT 4",2025,,62010,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233754,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK SS, LOT 7",2025,,10,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
233755,BROOKFIELD HOLDINGS,250 VESEY ST                                                15TH FLOOR,NEW YORK,NY,10281,PARKDALE                                          ST,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK SS, LOT 8X; CA                                                                                                                                                                                                                  CA",2025,,500,"PARKDALE                                          ST, FORNEY, TX 75126",Investor/Non-Owner
195971,CHACKO ROY &,7250 FERNMEADOW DR,DALLAS,TX,75248,PEGASUS                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 1B, BLOCK A, LOT 10; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,413390,"PEGASUS                                           DR, FORNEY, TX 75126",Investor/Non-Owner
